,part,title,date,rating,text
0,취미/스포츠,당신은 사건 현장에 있습니다,2022-07-18,4,추리소설 덕후에게 최고의 책
1,취미/스포츠,당신은 사건 현장에 있습니다,2022-08-27,4,ㅊㅜ리게임 같은 책 나와서 좋아요
2,취미/스포츠,당신은 사건 현장에 있습니다,2022-08-16,4,아이가 너무 좋아합니다. 제가 봐도 재밌네요.
3,취미/스포츠,당신은 사건 현장에 있습니다,2022-08-14,4,너무 재미있어요~~시리즈로 나올까요?
4,취미/스포츠,당신은 사건 현장에 있습니다,2022-07-22,4,재미있습니다! 추천합니다!!
5,취미/스포츠,당신은 사건 현장에 있습니다,2022-07-09,4,재미있을 거 같아요.
6,취미/스포츠,당신은 사건 현장에 있습니다,2022-06-24,4,범인이 누굴까 유추하며 재미있게 봤네요~~
7,취미/스포츠,당신은 사건 현장에 있습니다,2022-09-03,4,이런종류의 책은 처음이라 어려웠지만 너무 재미있습니다 제가 크라임씬의 출연자가 된 느낌이예요
8,취미/스포츠,당신은 사건 현장에 있습니다,2022-07-19,4,당신은 사건 현장에 있습니다
9,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-06-30,4,좋아해요 기다렸거든요~
10,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-08-26,4,아이가 무척이나 좋아합니다.
11,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-08-23,4,집에서 아이와 놀아줄때 하면 좋을것같아 구매햇어요.
12,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-08-13,2,아이들이 좋아하지만 책이라기 보기는 힘드네요. 만들기 재료와 설명서입니다.
13,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-07-29,4,초1 방학을 함께할 아이템 준비물이 꽤 있네여 아이가 너무 좋아합니다^^
14,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-07-28,4,아이가 넘 조아해요
15,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-07-23,4,소워니놀이터 좋아해서 선물하려고 샀어요
16,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-07-10,4,소워니책 받자마자ㅋ 너무 좋아서 방방 뛰더라고요 ㅎ 유튜브에서 봤는데 너무 갖고 싶었다고 ㅎ 말 안하고 주문 했었거든요 ㅎ
17,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-07-08,4,애가 너무 좋아해요ㅜㅜ 참고로 초등 저학년 남아입니다.
18,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-07-06,4,띠부띠부도 잘 가지고 놀았는데 스퀴시도 엄청 좋아해요.
19,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-07-05,4,아이가 좋아합니다. 좋은 책 입니다.
20,취미/스포츠,소워니놀이터의 말랑말랑 스퀴시,2022-06-29,3,아이가 좋아해서 구매했어요~
21,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-08-19,4,아이가 재미있어해요
22,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-08-18,4,딸아이 선물로 샀는데 좋아하네요.
23,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-08-17,4,아이가 좋아하긴해요 5살은 엄마가힘들어요ㅜㅜ 큰아이는혼자할수있어서 좋아요
24,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-08-16,4,애들이 많이 좋아합니다
25,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-08-11,4,유투브 보다가 구입하게 되었고요 만들기 쉽게 되어있어 일주일에 하나씩 잘 만들고 있습니다.
26,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-08-09,4,아이들이 좋아해요~^^
27,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-07-05,4,아이가 좋아합니다. 감사합니다.
28,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-06-17,4,아이가 너무나 즐겁게 사용하고 있습니다.
29,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-06-13,4,딸아이가 좋아하네요 너무 좋아요
30,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-06-12,3,3학년 혼자 잘 만들고 좋아해요
31,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-05-29,4,초등 저학년 혼자서 잘 만들고 놀아요~
32,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-05-16,4,재밌게 잘 활용하고 있습니다.
33,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-05-07,4,유튜브로 즐겨 보는데 애들이 좋아하네요
34,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-05-01,4,오리고 붙이고 싱황놀이에 푹 빠졌어요. 아이 혼자서도 잘 놀아요
35,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-04-18,4,아이가 소워니에 빠져버렸어요
36,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-03-16,4,이번엔 직업놀이 별로 아이와 함께 놀이도 가능하네요
37,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-03-16,4,아이들이 좋아하는 것만 가득하네요. 넘 재미있어해요^^
38,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-03-04,4,집콕놀이에 딱이에요^^
39,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-02-27,4,아이가 혼자서 잘 가지고 노네요 캐릭터도 귀엽고~^^
40,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-02-24,4,아이들 직업놀이 하기 딱 좋아요 코팅해서 찍찍이 붙여주는게 일이긴한데 아이가 직접 오려서 만들어서 놀이하니 훨씬 잘 가지고 놀아요
41,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-02-10,4,초등아이 방학때 잘 활용중이요
42,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-02-05,4,딸아이가 동생이랑 재밌게 노네요.
43,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-02-04,4,방학때 집에서 잘 갖고 놉니다 유용!
44,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-02-04,4,"코로나로 인해 집콕이 일상인 아이들이 이걸 사달래서 뭔가 싶었거든요. 근데 종이인형놀이 확장판?그런 느낌이네요. 아기자기한 손놀이 좋아하는 저희 애들은 너무 좋아하는데, 치우는 입장인 저로썬 좀 난감하네요^^;;;;;"
45,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-02-03,4,여러가지 직업으로 만들고 놀이도 할수 있어서 딸아이가 너무 좋아해요~~
46,취미/스포츠,소워니놀이터의 띠부띠부 직업놀이,2022-02-02,4,애들이 너무너무 잘읽어요
47,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-02-15,3,은근 시간 보낼때 좋은것 같네요
48,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-09-01,3,좀 더 다양한 패턴의 놀이들이 있었으면 하는 아쉬움이 있지만 괜찮은 것 같다.
49,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-08-23,4,잘 받았습니다...
50,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-08-06,4,적당히 풀어내기 좋아요
51,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-07-19,4,재밌게 볼 수 있는 책이에요
52,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-07-18,3,숫자가 조금 컸으면.....
53,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-07-06,4,문제 풀다보면 시간이 금방 가요. 어려운 부분도 있지만 대체적으로 풀어볼만 하네요.
54,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-06-10,4,시간이 잘가고 좋아요
55,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-05-26,1,"네모로직 칸이 좀 더 컸으면 좋았겠어요. 그리고 낱말관련페이지도 한 페이지에 두개의 낱말퍼즐(가로세로풀기,영단어찾기)이 있어서 불편했어요."
56,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-05-13,4,"병원에 며칠 입원할 일이 있어서 회복하며 남는 시간 동안 뭐할까 하다가 머리도 식힐 겸 사봤어요. 단어찾기, 스도쿠, 미로찾기, 네모록, 다른 그림찾기, 점잇기 등이 반복되어 나오는데 시간 보내기 좋을 것 같아요."
57,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-05-05,4,선물로 드렸는데 좋아하세요.
58,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-04-20,4,심심할때 시간잘가는듯..잼나요
59,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-04-11,4,스도쿠만 하다가 이 책이 눈에 띄어서 구매했습니다! 네모로직에 빠져서 하루종일 하고 있어요ㅎㅎ 중간중간 미로찾기랑 틀린그림찾기로 머리 식히면서 시간 가는줄 모르고 하고 있습니다! 재미있어요! 근데 초보에겐 살짝 난이도가 있어요!
60,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-04-11,4,생각보다 더 재미있어요
61,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-04-03,4,선물하기 좋은 책.
62,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-04-02,4,재밌어요. 머리식힐 때 하면 좋아요.
63,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-03-27,4,금액 맞춘다고 사봤는데 즐겨하던 스도쿠보다 미로찾기에 빠졌네요. ㅎ
64,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-02-24,4,심심할 때 하니까 좋아요. 재밌어요
65,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-02-22,4,재미있게 잘 읽었습니다.
66,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-02-11,4,너무재미있습니다. 잘 사용 할게욤
67,취미/스포츠,어른을 위한 두뇌 놀이 책,2022-01-08,4,좋네요. 아주 좋아 좋아..
68,취미/스포츠,어른을 위한 두뇌 놀이 책,2021-12-28,4,취미 생활을 하려고 샀어요!
69,취미/스포츠,어른을 위한 두뇌 놀이 책,2021-12-23,4,시간떼우기 좋습니다 재미있어요
70,취미/스포츠,어른을 위한 두뇌 놀이 책,2021-12-20,4,네모로직 몇개는 도저히 해결이 안되네요..그래도 다 재미는 있어요
71,취미/스포츠,어른을 위한 두뇌 놀이 책,2021-12-10,4,시간보내기 넘 좋은 책
72,취미/스포츠,어른을 위한 두뇌 놀이 책,2021-12-08,4,좋아요 재미있네요 다양해서 좋아요
73,취미/스포츠,어른을 위한 두뇌 놀이 책,2021-12-08,4,손으로 적으면서 푸는 재미가 있습니다.
74,취미/스포츠,어른을 위한 두뇌 놀이 책,2021-12-01,4,아주 재미있는 책입니다.
75,취미/스포츠,어른을 위한 두뇌 놀이 책,2021-11-30,3,"해ㅐㅎ재미..ㅈㄷ대마ㅣ,.,"
76,취미/스포츠,어른을 위한 두뇌 놀이 책,2021-11-16,4,이번 겨울 동안 어머니가 푸실 수 있도록 구입해드렸습니다
77,취미/스포츠,어른을 위한 두뇌 놀이 책,2021-10-07,4,잠깐씩 틈새 뇌풀이로 좋을것 같아요!
78,취미/스포츠,어른을 위한 두뇌 놀이 책,2021-09-28,4,내가 점점 굳어지는 것 같아 머리 좀 쓰려구요.
79,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-08-29,4,만들기 책이에요 도톰해서 더 튼튼하게 만들 수 있어요
80,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-08-24,3,매번 프린터는 힘들어서 구매 해봅니다.
81,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-08-19,4,9세아이혼자서도 잘해요
82,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-08-13,3,아이들이 좋아하지만 책이라기 보기는 힘드네요. 만들기 재료와 설명서입니다.
83,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-08-09,3,모두 도안인 줄 알았는데 앞에 설명부분이 생각보다 많더라구요. 그게 조금 아쉬웠어요.
84,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-07-30,4,아이가좋아해요!!!
85,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-07-22,4,초등학교3학년 여자아이가 좋아해요
86,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-07-08,4,"한때 띠부띠부에 빠져 인쇄해서 만들어주다가 책으로도 사봤어요
종이가 두꺼워서 좋네요"
87,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-06-09,4,"생일선물로 콕찍어 사달라고 했어요~
기발해요~ 만들기좋아하는 여아에게 최고"
88,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-06-08,4,귀여운 만들기가 많아서 좋아요
89,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-03-19,4,초3여아 좋아해요 만족합니다
90,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-03-16,3,아이와 같이 자르고 붙이고 함께 할 수 있는 좋은책이네요
91,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-03-16,4,아이랑 같이 하니 좋네요
92,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-03-01,4,자를게 많지만 ㅋㅋㅋ 아이는 좋아해요
93,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-02-10,4,초등아이 방학때 잘 활용중이요
94,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-02-10,4,집에서 아이가 잘보고 잘 놀아요
95,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-02-04,4,방학때 집에서 잘 갖고 놉니다
96,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2022-01-03,4,참 기발한 생각 같아요. 만드는 것도 간편하고 도안도 있어서 만드는 게 참 재미있네요. 도안 만들어서 노는 게 정말 재미있어요. 그리고 만드는 설명이 돼있어서 화면을 안 보고 쉽게 만들 수 있어 재밌어요.
97,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2021-12-24,4,요즘 최애놀이 입니다 재미있게 잘 놀아요
98,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2021-12-24,4,다양하게 창의적인 활동할 수 있어좋아요 굿
99,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2021-12-21,4,조카 선물로 주문했는데 좋아하네요 배송도 빨랐어요
100,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2021-12-20,4,아이들이 너무 좋아해요
101,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2021-12-14,4,인터넷에서 프린트해서 쓰다가 책을 사봤네요. 보기에 색감이나 두께가 A4지보다 좀 나은거 같아요. 하지만 큰욕심 부리지 않으면 적당히 괜찮아요
102,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2021-11-27,3,아이가 하도 블로그에서 도안을 뽑아달라해서 책으로 사주었어요 프린터로뽑는거보다 색도선명하고 종이도두껍고 참 예쁜데 아이가원하는도안이아닌지 손을안데네요. 친구줘야겠어요
103,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2021-11-26,4,그림도 귀엽고 아주 잘 놀아요
104,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2021-11-26,4,아이가 완전 좋아해요
105,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2021-11-14,4,애가 너무 좋아함!
106,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2021-10-17,4,아이가 선택한 가게놀이입니다
107,취미/스포츠,소워니놀이터의 띠부띠부 가게놀이,2021-10-06,4,아이가 너무 좋아하네요
108,취미/스포츠,킨포크 트래블,2022-08-03,4,요즘은 킨포크 잡지를 따로 사서 보진 않지만 책이 이뻐서 샀어요
109,취미/스포츠,킨포크 트래블,2022-08-08,4,좋다 그런데 뭔가 부족한 느낌도 든다 한국적 정서의 차이일 수도 있고 잡지와 여행에서이의 중간 어디쯤이기에 그럴수도 있고 약간 맛있는 음식에 양념이 덜들어간 느낌
110,취미/스포츠,킨포크 트래블,2022-09-04,4,내려놓고 싶지 않은 책이다.
111,취미/스포츠,킨포크 트래블,2022-08-24,4,믿고 보는 킨포크 시리즈
112,취미/스포츠,킨포크 트래블,2022-08-17,4,킨포크 시리즈 입문이라 기대됩니다
113,취미/스포츠,킨포크 트래블,2022-08-16,4,잘 읽어보겠습니다..
114,취미/스포츠,어른을 위한 두뇌 놀이 책: 도전편,2022-08-31,4,심심할때 하기 좋아요.
115,취미/스포츠,어른을 위한 두뇌 놀이 책 플러스,2022-09-06,4,잠자기 전에 스트레스 풀 겸 구입했어요~!
116,취미/스포츠,어른을 위한 두뇌 놀이 책 플러스,2022-08-13,4,쉬는시간에 머리식히기 좋아요
117,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-07-22,1,오늘 카드를 보니까 카드하나가 잘못됐어요 “페이지 오브 펜타클 “카드가 없고 “페이지오브컵 카드”로 잘못된 카드가 있네요?? 이런실수가 있나요? 그림은같고 아래 글씨는 펜타클의 견습기사로 돼있고 ㅠㅠ
118,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-08-19,1,타로책 몇권을 구매하고 ~이책에 부록으로온 카드가 같은그림 잘못인쇄된 카드가 와서 교환안돼서 감안하고 보려고 하고 보다보니 오타에 인쇄잘못된 부분 중복된부분등 교정을 안본건지 너무 엉망이네요 그런데도 아직 판매하고있는건 뭔지 ㅠㅠ
119,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-06-23,3,타로에 관심이 생겨 초보자용 도서 구입. 카드도 포함이라 겸사겸사 이걸로 샀음! ㅎ 첫 책이라 비교대상이 없어 나름 재밌는 듯 ㅎ 근데 초보자용이라 그런지 타로 카드가 한글로 적혀 있음 ㅎㅎ 영어로 되어있어도 괜찮았을것같은데... ㅎㅎ
120,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-08-27,4,타로 처음 배우면서 장만했어요. 많은 도움 받길 원해요.
121,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-08-02,4,조금 어렵긴한데 재밌어요
122,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-07-31,4,알기 쉽고 잘 읽혀요~
123,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-07-24,3,재밌을 것 같아서 구매했는데 타로카드 포함되어 있어서 쉽게 배울 수 있을 것 같아요.
124,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-07-21,4,타로공부 시작한초보라 쉬운책부터 사서 다읽어보려고 구매했어요 보기쉽게 설명이돼있는것 같고 카드에 써있어서 공부할때 쓰기좋겠어요
125,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-07-19,4,"앞에 타로에 대한 이야기가 적혀있고, 카드 해석도 함께 적혀있어요~ 타로 카드도 함께 들어있어서 좋아요"
126,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-06-01,4,기초적인 타로책이라 좋아요
127,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-03-24,4,타로의 기본을 쉽게 풀어놓은 재미있는 책입니다
128,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-03-24,4,타로를 공부하기에 좋은 책.
129,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-03-21,4,딸이 흥미롭게 접한 타로 책
130,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-03-15,4,타로의 역사와 카드 종류에 간단할 설명과 예시를 편하게ㅜ읽히게 구성되어 잇어요
131,취미/스포츠,모두의 타로(초보자용 타로 카드 포함 세트),2022-03-06,4,카드포함이어서 책과 함께 쉽고 재미있게 보고있습니다.
132,취미/스포츠,더 챔피언(The Champion)(2022-2023): 유럽축구 가이드북,2022-09-01,4,매년 해외축구에 대한 포인트를 집어주는 교과서 같은 책이네요
133,취미/스포츠,벤 호건 골프의 기본,2022-08-12,4,골프를 배우고 싶은 사람으로 이 책을 보면서 기초를 다져본다.
134,취미/스포츠,벤 호건 골프의 기본,2022-06-30,4,유튜브에서 길을 잃은 당신의 스윙이 달라진다! 이 한마디의 소개글이 가장 와닿는 책이었습니다. 스윙의 체크포인트가 아닌 본질을 추구하라! 유념해야겠습니다.
135,취미/스포츠,벤 호건 골프의 기본,2022-06-16,4,골린이 잘읽고 배우고 있이요. 골프치는 분들이라면 꼭 읽으면 좋을것 같아요. 기본기에 충실한 책입니다
136,취미/스포츠,벤 호건 골프의 기본,2022-06-09,4,골프를 좋아하는 사람들에게 좋은 책인거 같네요.
137,취미/스포츠,벤 호건 골프의 기본,2022-05-12,4,좋습니다 ~~~^^
138,취미/스포츠,벤 호건 골프의 기본,2022-03-22,4,잘 읽히고 좋은책이에요!
139,취미/스포츠,스프링북 스도쿠 1(초급 중급),2022-07-26,4,스마트폰 덜하고 시간 보낼 수 있어서 좋아요 스프링이라 편합니다
140,취미/스포츠,스프링북 스도쿠 1(초급 중급),2022-08-18,4,시간 날 때마다 풀고 있어요..완성하면 기분 좋아요~~
141,취미/스포츠,스프링북 스도쿠 1(초급 중급),2022-07-15,4,재미있게 놀았습니다.
142,취미/스포츠,스프링북 스도쿠 1(초급 중급),2022-07-14,4,초등아이 풀리려구 구매
143,취미/스포츠,스프링북 스도쿠 1(초급 중급),2022-07-13,4,두뇌가 말랑말랑해지는거 같다하네요 ㅎㅎ
144,취미/스포츠,스프링북 스도쿠 1(초급 중급),2022-07-06,4,좋아요. 혼자풀기 적당해요
145,취미/스포츠,스프링북 스도쿠 1(초급 중급),2022-06-12,4,가족들과 핸드폰 사용시간을 줄이고 같이 시간을 보내기 위해 구입했습니다. 스프링이라서 더 편리합니다.
146,취미/스포츠,스프링북 스도쿠 1(초급 중급),2022-06-09,3,스토쿠는 소모품이다. 그 역할에 충실한 책.
147,취미/스포츠,스프링북 스도쿠 1(초급 중급),2022-06-05,4,좋아요 유용할것같아요
148,취미/스포츠,스프링북 스도쿠 1(초급 중급),2022-05-15,4,스도쿠 ㄹㅇ 시간순삭
